	US82800149_251976012849	US82800149_251976012848	US82800149_251976012847	US82800149_251976012843	US82800149_251976012845	US82800149_251976012844	US82800149_251976012850	US82800149_251976012851	US82800149_251976012852	US82800149_251976012853	US82800149_251976012932	US82800149_251976012931	US82800149_251976012930	US82800149_251976012841	US82800149_251976012846	US82800149_251976012929
RNF44	-0.37625	-0.57674999999999998	-0.7445	-0.16525	-0.19399999999999998	0.124	-1.47925	-0.01875	0.23675	0.1495	0.10825	-0.13525	-0.1135	-0.269	0.15775	-0.56375
RNF43	-0.9795	-0.97040000000000004	-1.118	-1.5167	-0.1545	0.1304	-3.2645	-1.025	-0.4275	-1.5453	-0.7537	-0.645777777777778	-0.4449	-1.1755	-1.4548000000000001	-1.0361
PLA1A	6.091	2.0553750000000002	1.891875	4.544625	2.5663749999999999	3.023125	1.728125	1.801875	3.091875	4.274	2.01714285714286	4.330875	1.62371428571429	4.764125	3.0410000000000004	5.586625
ARPC4	1.3855	0.2195	0.39625	1.775	0.50024999999999997	0.46525	1.42125	0.76625	0.48025	1.09575	-0.05675	1.2795	0.02075	0.66	0.39774999999999999	1.1055
TMPRSS12	0.49875	0.230375	-0.2065	0.474285714285714	0.089624999999999996	0.076875	-0.1776	0.049375	0.17725	0.27775	1.562	0.663857142857143	1.77257142857143	-0.796	0.331625	1.21071428571429
DCUN1D1	2.05183333333333	0.6855	1.335	1.40983333333333	0.32958333333333301	0.652083333333333	0.417916666666667	1.10175	0.810666666666667	1.66075	0.403083333333333	1.00233333333333	0.348833333333333	1.11341666666667	0.51508333333333289	1.01083333333333
DCUN1D2	0.216857142857143	-0.42575000000000002	0.484875	-0.268428571428571	-0.34749999999999998	0.041	-0.177625	0.186	-0.33225	-0.15	-0.533285714285714	0.62375	-0.5005	1.001625	-0.41100000000000003	0.2145
DCUN1D3	1.044	0.15725	0.852	0.83875	0.050999999999999997	0.0325	0.2355	0.79325	1.16325	1.20175	0.05225	0.7195	0.315333333333333	0.60425	1.06525	1.13725
DCUN1D4	0.353166666666667	0.032666666666666601	0.823	0.393	-0.11966666666666699	-0.497	-0.347	-0.3585	-0.0903333333333334	-0.238666666666667	1.068	-0.82	0.85725	0.283333333333333	0.62733333333333297	-0.395833333333333
DCUN1D5	-0.812833333333333	-0.68966666666666698	-1.39216666666667	-1.19916666666667	-2.0556666666666699	-1.75983333333333	-1.01883333333333	-1.53133333333333	-2.19983333333333	-1.183	-2.154	-1.441	-1.918	-1.58666666666667	-1.30816666666667	-1.551
TMEM102	-1.8855	0.52375000000000005	0.711875	0.74525	1.4838750000000001	1.04525	0.6725	1.5415	2.19375	0.87	-1.291125	0.0303750000000001	-0.0351249999999999	-0.796125	0.76000000000000001	-0.56625
ITPR2	-0.6725	0.43175000000000002	-0.6765	-0.0925	-0.27675	0.6625	-1.1435	-0.49825	-1.04	-0.45625	-0.19725	-1.0905	-0.17025	-0.381	-0.34825	0.5185
ITPR3	-3.00766666666667	-1.0691666666666699	-1.55483333333333	-1.60016666666667	-0.51783333333333292	-0.25	-2.04866666666667	-0.701	0.0623333333333333	-0.712333333333333	-1.471	-1.30633333333333	-0.4235	-0.188	-0.271666666666667	-1.24016666666667
ITPR1	1.0175	0.038875	-0.059125	0.404125	-1.016375	-0.312125	-0.149875	0.6875	-1.346125	1.758125	0.309125	-0.696	-0.128285714285714	0.514375	-0.58174999999999999	0.711375
RHOJ	-1.396875	-1.2264999999999999	-1.6805	-1.40625	-0.512625	-1.488375	-0.717	-0.840625	-1.6125	-0.3315	-1.582125	-1.87233333333333	-1.16514285714286	1.06125	-0.28462500000000002	-1.33525
IL1RN	-1.9746	-0.63880000000000003	-0.4517	0.00769999999999996	-1.0732999999999999	-2.2393	3.8119	1.1304	-1.6263	-1.4893	-1.60577777777778	-1.54166666666667	-0.785142857142857	-2.4059	0.96040000000000003	-0.983
AMPH	-0.32325	1.3407500000000001	-0.61975	-1.28225	-0.28349999999999997	-1.258	0.174	-0.228	-0.614	-0.462333333333333	-0.08075	0.344	0.448	-1.00325	-0.73050000000000004	-0.6135
OR5AT1	0.675	0.035499999999999997	1.1205	0.7125	0.77049999999999996	0.1145	1.073	0.2505	0.186	0.389	-0.082	-3.619	1.26	0.12	0.92200000000000004	0.3595
USMG5	0.76875	1.494	1.19675	1.27	0.01325	-0.5165	-0.32375	0.5835	-0.35975	0.32975	0.84425	0.0515	1.37525	-1.029	1.41625	-0.0895
LRIG2	-0.60825	-1.3285	-0.19575	0.2155	-0.032250000000000001	-0.031	0.11775	-0.39125	0.33275	-0.35225	-1.53425	-0.30775	-2.18566666666667	0.069	-0.54525000000000001	-0.341
LRIG1	-0.2585	0.35866666666666708	-0.688166666666667	-0.207833333333333	-0.19566666666666699	0.0183333333333333	-3.35733333333333	-0.0351666666666667	0.2815	-1.53716666666667	-0.823666666666667	0.793333333333333	-0.306166666666667	2.68016666666667	-0.41933333333333289	-0.0496666666666667
LOC643641	-0.524	0.69200000000000006	0.351875	0.771625	0.80174999999999996	1.561875	-0.537	0.69775	1.68525	0.2895	0.628625	0.909142857142857	0.9205	0.6065	0.32124999999999998	0.485857142857143
POLE	-1.328625	-0.80074999999999996	-2.055875	-1.438375	-0.60075000000000001	-1.3855	-2.28175	-1.365125	-1.190625	-1.666125	-2.150625	-1.55471428571429	-1.586125	-1.840125	-1.8931249999999999	-2.0445
FAM101A	0.742166666666667	-1.597	-0.932166666666667	-2.77733333333333	-0.92949999999999999	-1.69016666666667	-0.546333333333333	0.595666666666667	0.796666666666667	-0.3285	-0.8335	-2.2398	-0.0268	-1.24966666666667	-0.78966666666666696	-0.5945
FAM110B	3.5705	2.0683750000000001	3.78175	5.21725	2.530875	4.302	-0.20575	5.237	5.54925	2.0385	5.992875	5.7175	5.26225	3.85025	4.5415000000000001	4.932
URG4	-1.13683333333333	-0.8590000000000001	-1.481	0.214833333333333	0.39899999999999997	0.513	-1.40333333333333	-0.5085	0.155833333333333	-0.0463333333333333	-1.5034	-1.42716666666667	-0.753	-0.555166666666667	-1.8928333333333303	-1.99133333333333
SNCG	2.7345	-0.38299999999999995	-0.768	-0.841	0.3755	0.0015	3.365	-0.292	0.4565	0.209	0.427	0.779	0.879	-1.159	-1.2035	0.3625
FLJ45557	-0.1895	0.26600000000000001	0.3605	-1.7245	-0.48625000000000002	-1.1285	-0.62	-1.04933333333333	-0.10475	-0.454333333333333	0.61075	-1.155	1.15866666666667	0.72725	1.7297499999999999	-0.177
GPR126	-1.1542	0.66869999999999996	-0.06	0.6557	0.54269999999999996	1.3829	1.0787	0.2829	0.1065	0.8705	-0.9582	1.0748	0.0932	1.7215	1.8785000000000001	0.1343
CASKIN2	0.490083333333333	0.10516666666666699	-0.189583333333333	-0.0450833333333333	0.869916666666667	1.06	-0.237083333333333	0.894666666666667	1.13716666666667	-0.7335	0.40125	0.521333333333333	0.453333333333333	-0.26625	-0.27583333333333304	-0.145416666666667
SNCA	-0.639	-1.2217499999999999	-1.16125	-1.94525	-1.7150000000000001	-1.43875	-3.3935	-2.619	-3.05575	-1.9615	-0.9975	-3.946	-2.50125	-0.404	-1.68425	-1.1545
AIFM2	-1.19025	0.87024999999999997	-0.8155	0.251625	-0.58612500000000001	-0.377	-0.63325	-0.4325	-1.01525	-0.036125	-0.941375	-0.0238750000000001	0.00187500000000004	-1.384	-0.42449999999999999	-0.85725
RNF126	-0.76	-0.25133333333333302	-0.6385	-0.147333333333333	-0.36599999999999999	-0.350833333333333	-0.148	-0.454	-0.253666666666667	-0.140666666666667	-0.541166666666667	-1.1465	-0.298833333333333	-0.222166666666667	-0.20766666666666697	-1.27866666666667
IL17RE	0.216	0.5645	0.253	0.352	1.056	-0.3395	0.28	0.268	0.32575	0.238	0.3425	0.241666666666667	-0.403	-0.07775	0.42200000000000004	-1.56175
AIFM1	-0.365	0.67649999999999999	1.0105	1.66	0.53500000000000003	0.80575	-0.50025	2.5405	1.155	1.54825	0.76175	2.0025	1.83525	1.04	1.6865000000000001	1.84075
IL17RC	0.0326666666666667	0.039833333333333297	-1.053	-0.0301666666666667	0.41700000000000004	0.207666666666667	-0.677166666666667	-0.366833333333333	0.4055	-0.237833333333333	-1.04266666666667	-0.146833333333333	-0.827666666666667	0.3075	-0.85866666666666702	-0.729333333333333
IL17RB	3.286375	2.63625	4.32375	4.156625	0.92112499999999997	-0.28225	-0.08625	2.487375	-1.22325	4.11775	3.299625	3.663	3.371125	-0.223375	-0.67799999999999994	3.8885
RNF121	-1.17975	0.50575000000000003	0.4545	-0.254	-0.22375	-0.1165	-0.1025	-0.607	-0.30775	0.73775	-1.64025	-0.3865	-0.03275	1.08575	0.43149999999999999	-0.38675
NELF	-1.127	-1.8552500000000001	-2.29825	-1.1735	0.34299999999999997	0.41	-1.57625	-0.3455	0.164	-0.96675	-1.17225	-0.36625	-1.196	0.305	-1.8647499999999999	-2.28875
EBF1	-1.06	-1.7464999999999999	-2.024	-2.87933333333333	-1.0216666666666701	-0.935833333333333	-2.1054	-1.457	-1.5512	0.290333333333333	-1.307	-2.16916666666667	-1.30383333333333	-2.7295	-2.3098333333333301	-1.2225
CALB2	-0.68175	-0.22825000000000001	-0.18	-0.934	0.58162499999999995	0.8295	-0.905142857142857	0.428125	-0.339	-0.80175	0.148571428571429	-0.91325	0.160625	-1.231875	0.53137500000000004	-0.594375
ACAN	-1.15675	0.26200000000000001	0.42725	0.8455	0.22575000000000001	-0.2165	1.374	0.467666666666667	-0.14725	2.18825	-0.0366666666666667	-1.53233333333333	0.0294999999999999	-1.13575	-0.51700000000000002	-0.255333333333333
LAP3	-0.23625	-0.36475000000000002	-0.39425	-0.63875	-0.54574999999999996	-0.30325	0.00525	-0.45875	-2.00425	1.75575	-0.295	-1.45175	-1.68925	-0.15775	0.13800000000000001	-0.1725
KBTBD10	0.259	0.51849999999999996	1.17775	-0.3995	0.55399999999999994	1.43825	-0.1405	0.50525	2.03175	0.553	0.60925	0.91575	-0.2255	3.0205	1.35025	0.72375
OR11A1	0.268	0.4405	1.6435	0.9175	0.88099999999999989	0.631	0.4905	0.366	0.484	1.0215	1.8275	-0.9125	-0.591	0.2205	0.98499999999999999	0.2735
POT1	0.360166666666667	-0.160833333333333	0.526666666666667	1.35616666666667	0.032833333333333298	0.383333333333333	0.538666666666667	0.0441666666666667	-1.02066666666667	0.0433333333333333	1.1225	0.306833333333333	0.980666666666667	0.0533333333333333	-0.96316666666666706	1.504
AATK	0.4379	0.076399999999999996	-1.1547	-0.0853	-0.63590000000000002	-0.9701	-0.2228	-0.00110000000000003	-0.7887	0.0151	0.358666666666667	-0.5128	-1.83488888888889	-0.6949	-0.74870000000000003	-0.8013
G6PC3	0.497625	-0.49825000000000003	0.719125	0.59625	0.46162500000000001	0.313625	0.56525	0.776125	0.39675	0.195875	1.46871428571429	0.970375	1.76657142857143	0.446	0.34625	1.260375
CD302	2.90125	1.4735	2.44325	0.24725	0.31225000000000003	1.13375	2.2935	1.618	-0.46275	1.7035	2.1005	1.30775	-0.2715	0.315	0.56074999999999997	2.608
SACS	-0.231076923076923	-1.4060769230769199	-0.467461538461539	-1.04376923076923	-1.3567692307692301	-1.12207692307692	-3.19784615384615	-1.16476923076923	-1.17738461538462	-1.76484615384615	-1.07466666666667	-0.767230769230769	-0.246083333333333	-1.61869230769231	-1.27269230769231	-1.81953846153846
MUC5B	-0.781	-0.334166666666667	-1.04183333333333	-0.851181818181818	-0.54574999999999996	-1.0755	-0.416583333333333	-0.27275	-0.310416666666667	-0.360666666666667	0.5981	-0.3523	0.0228	-0.342416666666667	-0.79583333333333295	0.1575
OPN5	-0.275	0.64000000000000001	0.5495	1.751	-0.1195	-0.4265	0.681	1.6345	0.809	0.717	null	1.1795	0.903	0.4985	0.27600000000000002	2.6235
OPN4	0.2365	-0.46600000000000003	0.985	0.539	0.105	0.0385	0.7265	-0.0535	0.6465	0.8485	0.4535	0.9475	-1.4935	0.2695	0.13150000000000001	-2.4745
OPN3	-0.74025	-1.2717499999999999	-0.8455	0.0655	-0.16425000000000001	-0.51725	-0.03825	-1.34625	-2.5365	-1.87425	-0.521333333333333	-1.61725	-2.9605	-0.45025	-1.6427499999999999	-0.6085
NCOR2	-1.374	-0.95733333333333304	-1.968	-1.41266666666667	-0.3075	-0.117	-1.56633333333333	-0.5755	-0.253833333333333	-0.6305	-0.464333333333333	-1.2502	-1.5904	-0.97	-0.85550000000000004	-1.1625
NCOR1	-1.9009	-0.67930000000000001	-0.9062	-0.2615	0.12820000000000001	0.5736	-0.8724	-0.5808	0.2898	0.1267	-0.7299	-0.913	-0.0946666666666666	-0.0798	-0.80969999999999998	-0.8667
SCAPER	-0.333666666666667	-0.42283333333333289	0.5715	0.734	0.30599999999999999	0.883	-0.646833333333333	0.306333333333333	0.779666666666667	0.2905	-1.155	-1.53266666666667	-0.3075	0.889666666666667	0.079833333333333298	-0.913333333333333
TEK	0.608714285714286	-0.64712499999999995	0.661125	0.68825	-0.26374999999999998	-0.112375	1.51371428571429	0.91775	-0.19025	1.575	-0.615285714285714	-0.222875	0.765	-0.200375	0.099625000000000005	0.979428571428572
SSPO	-2.2535	-0.55000000000000004	-0.8605	-1.523	0.879	1.707	-0.7445	-0.1805	-1.003	-0.4695	-0.9185	-1.0545	-1.015	-0.8935	0.2535	0.268
PHLPPL	-0.724666666666667	1.19916666666667	0.314333333333333	0.0391666666666667	-0.47999999999999998	0.276	-0.822	-0.2395	0.111333333333333	0.466666666666667	-0.0436666666666667	0.589333333333333	0.00316666666666665	-0.181333333333333	0.34449999999999997	0.4514
HIST2H2AB	-0.0318333333333334	-0.17349999999999999	-0.488	-0.679083333333333	-1.0784166666666699	-1.64491666666667	-0.222666666666667	-0.852363636363636	-0.630583333333333	-0.512666666666667	-0.5916	-1.2561	-0.956181818181818	-1.19391666666667	-0.86733333333333296	-0.7923
SLC27A4	-1.0795	-0.4858333333333329	-1.50983333333333	-0.484333333333333	-0.13966666666666699	-0.5185	-0.8895	-0.119333333333333	-0.846333333333333	-0.763666666666667	-1.2184	-0.421166666666667	-4.1082	-0.62	-1.6498333333333302	-0.567
REPS1	-2.26425	-1.24475	-1.07725	-1.4225	-1.0634999999999999	-0.667	-0.3535	-1.37625	-1.05425	-1.22625	-1.219	-1.37275	-1.3385	-0.8175	-0.56474999999999997	-0.6275
TEF	-0.547	1.1679999999999999	0.670833333333333	0.754166666666667	0.93299999999999994	1.6595	0.7235	1.17983333333333	1.57633333333333	1.45783333333333	-0.761166666666667	0.430833333333333	0.306	0.917333333333333	0.3628333333333329	0.174666666666667
REPS2	1.735	2.7897500000000002	4.133875	2.142875	1.77075	2.526	0.322	3.071375	1.532625	0.827125	1.2995	1.460375	1.505625	-0.414375	2.5303749999999998	3.535375
LOC439951	-0.9305	-0.72900000000000009	-2.32325	-3.0295	1.2464999999999999	-1.14875	-1.41575	-1.7695	-2.038	-0.828	-0.1315	-1.99575	-2.21025	-1.87875	-2.64175	-2.394
NBN	0.417375	0.039625	0.619	1.242625	0.11749999999999999	0.688875	1.6945	0.705	-0.15425	1.36325	1.296875	1.219	1.166375	0.2705	0.87412500000000004	1.270875
TMEM30A	1.478	-0.18049999999999999	0.849	0.593	-0.97499999999999998	-0.128333333333333	1.0125	-0.00249999999999999	-2.3575	1.25666666666667	0.202666666666667	-0.682166666666667	-0.2565	0.588666666666667	0.24316666666666698	1.67583333333333
NFKB1	-0.9236	0.45450000000000002	1.1024	0.9772	0.90659999999999996	1.3304	0.6658	1.4657	0.7883	1.0131	1.2297	0.4775	1.5396	0.7919	1.5403	1.2172
NFKB2	-1.2965	-0.89424999999999999	-1.4225	-0.2115	-0.020750000000000001	-0.19525	-0.619333333333333	-1.33475	-0.4205	-0.51825	-0.79025	0.5155	0.0126666666666667	-0.812	-1.00325	-0.695333333333333
BDH1	-0.5165	-0.3085	-0.337	1.012	0.089499999999999996	0.2025	0.5815	1.2915	0.2465	-0.9785	-0.217	-0.299	-0.252	0.9165	-0.32500000000000001	-0.3365
RAP2B	-0.3933	-0.43590000000000001	0.7729	-0.332	-0.12740000000000001	0.225	-0.3289	-0.5219	-0.5666	0.4745	0.3039	-0.4344	-2.0864	-1.1148	0.63819999999999999	0.5322
RAP2C	-0.161428571428571	-0.38978571428571396	0.980571428571429	0.471428571428571	-0.61407142857142794	0.0887857142857143	-0.369714285714286	-0.7565	-0.493214285714286	0.770928571428572	-0.169285714285714	0.0277692307692308	-2.14428571428571	-0.266071428571429	1.5119285714285702	0.111071428571429
RAP2A	0.159166666666667	0.0035000000000000001	0.880666666666667	-0.154833333333333	-0.48799999999999999	-0.481333333333333	-0.308333333333333	-0.707666666666667	-1.7975	0.4855	0.120833333333333	0.155833333333333	-0.7768	-0.419166666666667	-0.068000000000000005	-0.432
SIAH1	-0.1255	0.26974999999999999	0.90875	0.883	-0.34875	0.3005	0.1855	-0.68075	-1.14975	0.2485	-0.759	-0.641	-1.45225	0.49125	0.1595	0.7385
SIAH2	-1.937375	-0.30475000000000002	-0.99875	-0.880375	-0.89937500000000004	-1.007875	-1.233625	-1.55225	-1.66475	-0.241125	-1.9675	-1.37075	-0.9614	-1.495625	-1.630625	-2.10175
RBPMS2	-2.75683333333333	-0.96499999999999997	-1.637	-1.0705	-1.1005	-1.6155	-3.73933333333333	0.159833333333333	-1.91	-1.66133333333333	-2.8294	-0.281	-0.161666666666667	-2.7695	-2.4791666666666696	-1.724
GPR125	0.700428571428572	-0.167625	0.101375	0.438625	0.72299999999999998	1.236625	0.499625	1.18825	1.753	-0.143833333333333	0.585375	0.544714285714286	1.203375	0.213875	0.38150000000000001	0.771571428571429
LYZL4	0.429666666666667	-0.036499999999999998	0.26325	0.356	-0.16675000000000001	-0.09675	0.04575	1.0845	0.71	-0.04275	1.161	0.952	0.75275	-0.22625	0.44733333333333292	-0.0263333333333333
LYZL6	0.485666666666667	0.35933333333333289	0.225666666666667	0.0102	0.045166666666666702	0.2904	-0.108833333333333	-0.18825	0.181333333333333	-0.0165	-0.6562	-0.521666666666667	0.18975	-0.582833333333333	0.030833333333333299	0.899166666666667
LYZL1	-0.4775	0.61499999999999999	-1.0835	-1.723	-2.1884999999999999	null	-0.386	null	0.251	0.129	0.7185	1.278	0.423	null	-0.41700000000000004	-0.00949999999999995
LYZL2	-0.1145	0.41700000000000004	-1.13875	-1.77833333333333	-0.90749999999999997	-0.82775	-2.3585	-0.1565	-0.751	-0.5455	0.246333333333333	-0.1045	0.2775	-2.11875	-0.71450000000000002	0.13125
PDZRN4	1.44816666666667	0.710666666666667	0.7015	0.339166666666667	-0.016500000000000001	0.888	0.860166666666667	1.02283333333333	0.1622	0.3752	1.2744	1.0585	0.447	3.764	0.64949999999999997	0.2478
LDOC1L	-1.407625	-0.25337500000000002	-0.02825	-0.22125	-0.11199999999999999	0.728	0.09975	-0.153875	-0.877625	-0.28625	0.21225	-0.30575	0.25075	1.71575	0.75099999999999989	0.72675
OGDHL	2.7805	3.7585000000000002	2.692	4.854	2.2430000000000003	4.18575	-2.47875	5.0235	4.32125	1.88275	3.4395	4.9305	5.73175	0.873	3.0287500000000001	4.52825
PDZRN3	-0.092375	1.4424999999999999	1.4415	1.43757142857143	0.68437499999999996	1.18375	-0.437	0.80825	0.548125	-0.815875	0.14	1.728	0.756125	0.07625	0.48575000000000002	0.97125
EMILIN3	0.4805	-0.22600000000000001	0.595	0.8925	1.0669999999999999	0.366	0.6245	0.4705	0.9655	0.661	0.965	0.7445	0.8495	-0.0565	0.43799999999999994	-0.4645
NUP210L	-1.50025	-1.4492499999999999	-2.44	-2.191	-1.38975	-2.53025	-1.39725	-1.57925	-2.4095	-2.506	-1.25425	-2.08266666666667	-1.618	-1.884	-2.1817500000000001	-3.138
EMILIN1	-0.249375	-0.72624999999999995	-0.403625	-0.539375	0.40387499999999998	0.0879999999999999	-1.24075	0.660875	1.227625	-0.628375	-0.454125	-1.418125	-2.25214285714286	-1.3295	-0.54774999999999996	-0.251375
PHACTR1	-1.53433333333333	-0.67283333333333295	-0.201333333333333	-2.4596	-0.91900000000000004	-1.60833333333333	-3.32916666666667	-1.79366666666667	-1.81666666666667	-1.76116666666667	-1.29433333333333	-2.05016666666667	-2.72375	-1.66716666666667	-1.4896666666666698	-1.70883333333333
DAPP1	-1.799	-0.71675	0.165	-2.01175	-1.49525	-0.973	2.21875	-0.375	-3.1715	-0.42375	-0.70625	-1.47025	-2.35525	-4.40625	-0.47999999999999998	0.86275
TPST2	0.5995	-1.1717500000000001	-0.572	-0.65025	-0.44674999999999998	-0.836	0.1755	-0.24525	-1.0595	-0.154	-0.27575	-0.2625	-0.953	-0.70275	-1.22875	0.33725
TMEM38A	0.228625	0.62324999999999997	-0.260125	0.587375	0.39387499999999998	-0.143875	-0.375875	0.58275	0.743375	-0.339	0.95325	-0.040125	-1.886625	0.45875	-0.34075	-0.524125
PIAS2	-0.107333333333333	-0.30583333333333301	-0.072	-0.510333333333333	-0.73783333333333301	-1.27216666666667	-0.134833333333333	-0.560333333333333	-1.35016666666667	0.0441666666666667	-1.37966666666667	-1.2852	-1.955	-0.135666666666667	-1.0469999999999999	-0.307
PIAS3	-0.4265	-0.58487500000000003	-1.010875	-0.873125	0.043249999999999997	-0.536375	-0.641625	-0.499125	-0.13075	-0.356125	-0.26525	-1.18314285714286	-1.50716666666667	-0.261125	-0.87712500000000004	-1.43325
CTGF	0.420666666666667	-0.1555	0.3775	0.0316	0.86816666666666698	0.9585	1.04233333333333	0.5885	-0.0438	0.099	0.9142	-0.7622	0.822333333333333	3.201	1.3915	0.922666666666667
PIAS1	-0.4105	-1.2705	-1.0985	-0.37475	-0.15575	0.023	-0.207	-0.30075	0.06675	-0.148	-1.58875	-0.8135	-0.119	0.2785	-0.95850000000000002	-0.152
PIAS4	-1.041	-0.044999999999999998	-1.6415	-0.743	-0.060999999999999999	-0.6955	-0.055	-0.651	-0.339	-0.921	-0.905	-0.067	-0.3325	-1.025	-1.337	-1.046
TMEM98	2.398	2.5982500000000002	2.54925	2.81575	1.6964999999999999	2.4085	1.2505	3.22225	2.71825	1.148	2.0515	2.5475	1.79825	2.949	1.3875	2.5385
HIVEP1	-0.5625	-0.52475000000000005	-0.43175	0.02125	-0.28825000000000001	-0.13625	-0.50575	-0.4465	-0.3825	-0.5495	-0.35325	0.163	-0.23025	0.4895	0.74975000000000003	-0.6715
HIVEP2	-0.131	0.64000000000000001	0.56075	0.997	0.82850000000000001	1.65675	1.47575	1.46375	2.729	0.5195	1.23925	0.68925	2.10925	1.252	1.4145000000000001	1.1385
HIVEP3	0.145	0.3735	-0.8545	-0.8145	0.064000000000000001	-0.351	-0.251	-0.1975	0.257	0.5795	0.667	0.7665	-0.0975	0.0995	-0.2465	-0.2875
ZNF311	-0.250333333333333	-0.56999999999999995	-0.817666666666667	-3.10125	-0.31716666666666699	0.6365	-0.340833333333333	-0.765833333333333	0.563	-1.80283333333333	-1.68466666666667	-0.9194	-1.749	1.44566666666667	-0.66400000000000003	-0.37
FAM115A	-1.8897	-1.2219	-1.7888	-0.7372	-0.27110000000000001	-0.5347	-1.3616	-1.1925	-0.6329	-1.279	-0.844777777777778	-1.04555555555556	0.6911	-0.9201	-1.6752	-0.7003
RASL12	0.946625	0.042250000000000003	0.7485	2.3295	0.56850000000000001	0.8425	0.531875	1.192625	0.97825	0.362125	-0.599625	0.895875	-0.15475	0.173625	-0.03125	0.583875
ZNF317	-0.256166666666667	-0.17566666666666697	-0.541833333333333	-0.342833333333333	0.0143333333333333	0.401666666666667	0.2955	-0.365	-0.186166666666667	0.13	-1.3765	-0.1176	-1.17766666666667	0.3565	-0.13266666666666699	-0.278166666666667
ZNF318	-0.529545454545454	-0.5665	-0.9175	-0.647818181818182	-0.15158333333333301	-0.00324999999999998	-0.0800909090909091	-0.255818181818182	0.304333333333333	-0.47575	-1.1374	-0.4827	-0.8236	0.60975	-0.24441666666666698	0.0437
ZNF319	-0.825	0.4395	0.75325	0.17425	0.1115	0.4935	0.23675	0.3465	1.5495	-0.13475	-0.28325	1.096	0.8345	0.3695	1.1705000000000001	0.8575
